10.1489,23.2349,36.9409,45.5455,60.8052
9.9436,21.3673,32.7732,44.2152,59.2183
10.1502,21.8308,33.0156,45.2617,59.7354
10.2510,21.3868,33.3138,45.8169,58.5171
10.0797,20.9726,32.8602,45.2746,62.4928
